GRNAME,AccidentYear,lag,DevelopmentYear,GRCODE,DevelopmentLag,cumulative_incurred,cumulative_paid,BulkLoss_D,EarnedPremDIR_D,EarnedPremCeded_D,EarnedPremNet_D,Single,PostedReserve97_D,paid_to_incurred
Goodville Mut Cas Co,1997,3,1999,14044,3,0,0,0,0,0,0,1,90,
Goodville Mut Cas Co,1997,4,2000,14044,4,0,0,0,0,0,0,1,90,
Goodville Mut Cas Co,1997,5,2001,14044,5,0,0,0,0,0,0,1,90,
Goodville Mut Cas Co,1997,6,2002,14044,6,0,0,0,0,0,0,1,90,
Goodville Mut Cas Co,1997,7,2003,14044,7,0,0,0,0,0,0,1,90,
Goodville Mut Cas Co,1997,8,2004,14044,8,0,0,0,0,0,0,1,90,
Goodville Mut Cas Co,1997,9,2005,14044,9,0,0,0,0,0,0,1,90,
Goodville Mut Cas Co,1997,10,2006,14044,10,0,0,0,0,0,0,1,90,
Hastings Mut Ins Co,1988,1,1988,14176,1,3656,1117,1471,6708,759,5949,1,34232,0.30552516411378555
Hastings Mut Ins Co,1988,2,1989,14176,2,4082,2233,1061,6708,759,5949,1,34232,0.5470357667809898
Hastings Mut Ins Co,1988,3,1990,14176,3,3722,2863,356,6708,759,5949,1,34232,0.7692101020956476
Hastings Mut Ins Co,1988,4,1991,14176,4,3781,3167,88,6708,759,5949,1,34232,0.8376090981221899
Hastings Mut Ins Co,1988,5,1992,14176,5,3960,3536,90,6708,759,5949,1,34232,0.8929292929292929
Hastings Mut Ins Co,1988,6,1993,14176,6,3994,3616,71,6708,759,5949,1,34232,0.9053580370555834
Hastings Mut Ins Co,1988,7,1994,14176,7,4018,3768,75,6708,759,5949,1,34232,0.9377799900447984
Hastings Mut Ins Co,1988,8,1995,14176,8,3994,3814,52,6708,759,5949,1,34232,0.9549323985978968
Hastings Mut Ins Co,1988,9,1996,14176,9,4010,3851,41,6708,759,5949,1,34232,0.9603491271820449
Hastings Mut Ins Co,1988,10,1997,14176,10,4015,3875,44,6708,759,5949,1,34232,0.9651307596513076
Hastings Mut Ins Co,1989,1,1989,14176,1,5324,1603,2186,9608,926,8682,1,34232,0.3010894064613073
Hastings Mut Ins Co,1989,2,1990,14176,2,5839,3610,948,9608,926,8682,1,34232,0.618256550779243
Hastings Mut Ins Co,1989,3,1991,14176,3,6439,4842,139,9608,926,8682,1,34232,0.7519801211368224
Hastings Mut Ins Co,1989,4,1992,14176,4,6951,5894,141,9608,926,8682,1,34232,0.8479355488418933
Hastings Mut Ins Co,1989,5,1993,14176,5,7068,6326,89,9608,926,8682,1,34232,0.8950198075834748
Hastings Mut Ins Co,1989,6,1994,14176,6,7136,6585,124,9608,926,8682,1,34232,0.9227858744394619
Hastings Mut Ins Co,1989,7,1995,14176,7,7170,6773,108,9608,926,8682,1,34232,0.9446304044630405
Hastings Mut Ins Co,1989,8,1996,14176,8,7123,6882,57,9608,926,8682,1,34232,0.9661659413168608
Hastings Mut Ins Co,1989,9,1997,14176,9,7111,6914,49,9608,926,8682,1,34232,0.9722964421319084
Hastings Mut Ins Co,1989,10,1998,14176,10,7139,6943,36,9608,926,8682,1,34232,0.9725451743941729
Hastings Mut Ins Co,1990,1,1990,14176,1,7397,2136,3468,13200,1309,11891,1,34232,0.2887657158307422
Hastings Mut Ins Co,1990,2,1991,14176,2,7610,4736,440,13200,1309,11891,1,34232,0.6223390275952694
Hastings Mut Ins Co,1990,3,1992,14176,3,10252,6870,847,13200,1309,11891,1,34232,0.6701131486539211
Hastings Mut Ins Co,1990,4,1993,14176,4,10113,8540,326,13200,1309,11891,1,34232,0.8444576287946208
Hastings Mut Ins Co,1990,5,1994,14176,5,10128,9102,340,13200,1309,11891,1,34232,0.898696682464455
Hastings Mut Ins Co,1990,6,1995,14176,6,10039,9442,210,13200,1309,11891,1,34232,0.9405319254905867
Hastings Mut Ins Co,1990,7,1996,14176,7,9936,9589,116,13200,1309,11891,1,34232,0.9650764895330113
Hastings Mut Ins Co,1990,8,1997,14176,8,9932,9675,75,13200,1309,11891,1,34232,0.9741240434957712
Hastings Mut Ins Co,1990,9,1998,14176,9,9962,9721,53,13200,1309,11891,1,34232,0.9758080706685405
Hastings Mut Ins Co,1990,10,1999,14176,10,9999,9743,64,13200,1309,11891,1,34232,0.9743974397439744
Hastings Mut Ins Co,1991,1,1991,14176,1,10411,2706,5444,16687,1475,15213,1,34232,0.2599173950629142
Hastings Mut Ins Co,1991,2,1992,14176,2,11056,5715,2505,16687,1475,15213,1,34232,0.5169138929088278
Hastings Mut Ins Co,1991,3,1993,14176,3,11293,7741,1652,16687,1475,15213,1,34232,0.6854688745240415
Hastings Mut Ins Co,1991,4,1994,14176,4,10314,8669,549,16687,1475,15213,1,34232,0.84050804731433
Hastings Mut Ins Co,1991,5,1995,14176,5,10308,9095,385,16687,1475,15213,1,34232,0.8823244082266201
Hastings Mut Ins Co,1991,6,1996,14176,6,10082,9351,164,16687,1475,15213,1,34232,0.9274945447331878
Hastings Mut Ins Co,1991,7,1997,14176,7,10067,9434,125,16687,1475,15213,1,34232,0.9371212873745902
Hastings Mut Ins Co,1991,8,1998,14176,8,10084,9483,118,16687,1475,15213,1,34232,0.9404006346687822
Hastings Mut Ins Co,1991,9,1999,14176,9,10123,9522,132,16687,1475,15213,1,34232,0.9406302479502124
Hastings Mut Ins Co,1991,10,2000,14176,10,10098,9564,121,16687,1475,15213,1,34232,0.9471182412358883
Hastings Mut Ins Co,1992,1,1992,14176,1,12394,3229,5680,20954,1474,19480,1,34232,0.26052928836533806
Hastings Mut Ins Co,1992,2,1993,14176,2,15326,7811,3530,20954,1474,19480,1,34232,0.5096567923789639
Hastings Mut Ins Co,1992,3,1994,14176,3,14098,10568,1367,20954,1474,19480,1,34232,0.7496098737409561
Hastings Mut Ins Co,1992,4,1995,14176,4,13748,11797,686,20954,1474,19480,1,34232,0.8580884492289788
Hastings Mut Ins Co,1992,5,1996,14176,5,13735,12343,279,20954,1474,19480,1,34232,0.8986530760829996
Hastings Mut Ins Co,1992,6,1997,14176,6,13739,12674,218,20954,1474,19480,1,34232,0.9224834412984934
Hastings Mut Ins Co,1992,7,1998,14176,7,13615,12938,166,20954,1474,19480,1,34232,0.9502754315093647
Hastings Mut Ins Co,1992,8,1999,14176,8,13619,13147,151,20954,1474,19480,1,34232,0.9653425361627138
Hastings Mut Ins Co,1992,9,2000,14176,9,13678,13222,127,20954,1474,19480,1,34232,0.9666617926597456
Hastings Mut Ins Co,1992,10,2001,14176,10,13730,13310,120,20954,1474,19480,1,34232,0.9694100509832484
Hastings Mut Ins Co,1993,1,1993,14176,1,14911,3381,6758,25053,1387,23666,1,34232,0.22674535577761384
Hastings Mut Ins Co,1993,2,1994,14176,2,16220,8174,3493,25053,1387,23666,1,34232,0.5039457459926018
Hastings Mut Ins Co,1993,3,1995,14176,3,15159,10698,1667,25053,1387,23666,1,34232,0.7057193746289333
Hastings Mut Ins Co,1993,4,1996,14176,4,14726,12102,708,25053,1387,23666,1,34232,0.8218117615102539
Hastings Mut Ins Co,1993,5,1997,14176,5,14680,12943,459,25053,1387,23666,1,34232,0.8816757493188011
Hastings Mut Ins Co,1993,6,1998,14176,6,14439,13385,381,25053,1387,23666,1,34232,0.927003255073066
Hastings Mut Ins Co,1993,7,1999,14176,7,14496,13585,325,25053,1387,23666,1,34232,0.9371550772626932
Hastings Mut Ins Co,1993,8,2000,14176,8,14492,13769,280,25053,1387,23666,1,34232,0.9501104057410985
Hastings Mut Ins Co,1993,9,2001,14176,9,14542,13854,257,25053,1387,23666,1,34232,0.9526887635813506
Hastings Mut Ins Co,1993,10,2002,14176,10,14538,13935,241,25053,1387,23666,1,34232,0.9585224927775485
Hastings Mut Ins Co,1994,1,1994,14176,1,19018,3969,9482,29484,1673,27811,1,34232,0.20869702387212113
Hastings Mut Ins Co,1994,2,1995,14176,2,16148,8498,3962,29484,1673,27811,1,34232,0.5262571216249691
Hastings Mut Ins Co,1994,3,1996,14176,3,15511,11395,1631,29484,1673,27811,1,34232,0.7346399329508091
Hastings Mut Ins Co,1994,4,1997,14176,4,14854,12543,1032,29484,1673,27811,1,34232,0.8444190117140165
Hastings Mut Ins Co,1994,5,1998,14176,5,14126,13024,211,29484,1673,27811,1,34232,0.9219878238708764
Hastings Mut Ins Co,1994,6,1999,14176,6,14091,13336,121,29484,1673,27811,1,34232,0.9464197005180611
Hastings Mut Ins Co,1994,7,2000,14176,7,13988,13532,106,29484,1673,27811,1,34232,0.9674006291106663
Hastings Mut Ins Co,1994,8,2001,14176,8,14043,13601,162,29484,1673,27811,1,34232,0.9685252438937549
Hastings Mut Ins Co,1994,9,2002,14176,9,13989,13673,103,29484,1673,27811,1,34232,0.9774108227893344
Hastings Mut Ins Co,1994,10,2003,14176,10,13998,13729,63,29484,1673,27811,1,34232,0.9807829689955708
Hastings Mut Ins Co,1995,1,1995,14176,1,16385,3661,8793,30367,1770,28597,1,34232,0.22343606957583156
Hastings Mut Ins Co,1995,2,1996,14176,2,15278,7684,2949,30367,1770,28597,1,34232,0.5029454117031025
Hastings Mut Ins Co,1995,3,1997,14176,3,15189,10512,1883,30367,1770,28597,1,34232,0.6920797945881888
Hastings Mut Ins Co,1995,4,1998,14176,4,13480,11577,332,30367,1770,28597,1,34232,0.8588278931750741
Hastings Mut Ins Co,1995,5,1999,14176,5,13341,12065,187,30367,1770,28597,1,34232,0.9043549958773706
Hastings Mut Ins Co,1995,6,2000,14176,6,13459,12314,228,30367,1770,28597,1,34232,0.9149268147707853
Hastings Mut Ins Co,1995,7,2001,14176,7,13270,12549,229,30367,1770,28597,1,34232,0.9456669178598343
Hastings Mut Ins Co,1995,8,2002,14176,8,13232,12622,181,30367,1770,28597,1,34232,0.9538996372430472
Hastings Mut Ins Co,1995,9,2003,14176,9,13221,12684,147,30367,1770,28597,1,34232,0.9593828000907647
Hastings Mut Ins Co,1995,10,2004,14176,10,13246,12734,123,30367,1770,28597,1,34232,0.9613468216820172
Hastings Mut Ins Co,1996,1,1996,14176,1,15980,3687,6745,26684,1085,25599,1,34232,0.2307259073842303
Hastings Mut Ins Co,1996,2,1997,14176,2,15499,7535,2642,26684,1085,25599,1,34232,0.48616039744499645
Hastings Mut Ins Co,1996,3,1998,14176,3,13410,9672,469,26684,1085,25599,1,34232,0.7212527964205817
Hastings Mut Ins Co,1996,4,1999,14176,4,12966,10755,187,26684,1085,25599,1,34232,0.8294770939379916
Hastings Mut Ins Co,1996,5,2000,14176,5,12945,11344,167,26684,1085,25599,1,34232,0.8763229045963693
Hastings Mut Ins Co,1996,6,2001,14176,6,12947,11755,211,26684,1085,25599,1,34232,0.9079323395381169
Hastings Mut Ins Co,1996,7,2002,14176,7,12922,12072,180,26684,1085,25599,1,34232,0.9342207088685962
Hastings Mut Ins Co,1996,8,2003,14176,8,12880,12194,158,26684,1085,25599,1,34232,0.9467391304347826
Hastings Mut Ins Co,1996,9,2004,14176,9,12868,12365,156,26684,1085,25599,1,34232,0.9609107864470003
Hastings Mut Ins Co,1996,10,2005,14176,10,12792,12417,138,26684,1085,25599,1,34232,0.9706848030018762
Hastings Mut Ins Co,1997,1,1997,14176,1,17480,3406,5135,24704,1049,23655,1,34232,0.1948512585812357
Hastings Mut Ins Co,1997,2,1998,14176,2,13859,7288,1517,24704,1049,23655,1,34232,0.5258676672198571
Hastings Mut Ins Co,1997,3,1999,14176,3,11996,8762,633,24704,1049,23655,1,34232,0.7304101367122374
Hastings Mut Ins Co,1997,4,2000,14176,4,11376,9594,320,24704,1049,23655,1,34232,0.8433544303797469
Hastings Mut Ins Co,1997,5,2001,14176,5,11401,10105,240,24704,1049,23655,1,34232,0.8863257608981668
Hastings Mut Ins Co,1997,6,2002,14176,6,11256,10300,179,24704,1049,23655,1,34232,0.9150675195451314
Hastings Mut Ins Co,1997,7,2003,14176,7,11363,10435,167,24704,1049,23655,1,34232,0.9183314265598873
Hastings Mut Ins Co,1997,8,2004,14176,8,11351,10584,143,24704,1049,23655,1,34232,0.9324288608933133
Hastings Mut Ins Co,1997,9,2005,14176,9,11181,10690,125,24704,1049,23655,1,34232,0.9560862176907253
Hastings Mut Ins Co,1997,10,2006,14176,10,11282,10736,192,24704,1049,23655,1,34232,0.9516043254742067
IMT Ins Co Mut,1988,1,1988,14257,1,1185,362,153,1900,1045,855,1,3315,0.30548523206751055
IMT Ins Co Mut,1988,2,1989,14257,2,1042,704,62,1900,1045,855,1,3315,0.6756238003838771
IMT Ins Co Mut,1988,3,1990,14257,3,964,761,10,1900,1045,855,1,3315,0.7894190871369294
IMT Ins Co Mut,1988,4,1991,14257,4,871,827,24,1900,1045,855,1,3315,0.9494833524684271
IMT Ins Co Mut,1988,5,1992,14257,5,836,833,6,1900,1045,855,1,3315,0.9964114832535885
IMT Ins Co Mut,1988,6,1993,14257,6,834,833,5,1900,1045,855,1,3315,0.9988009592326139
IMT Ins Co Mut,1988,7,1994,14257,7,841,832,9,1900,1045,855,1,3315,0.9892984542211652
IMT Ins Co Mut,1988,8,1995,14257,8,832,831,0,1900,1045,855,1,3315,0.9987980769230769
IMT Ins Co Mut,1988,9,1996,14257,9,831,832,0,1900,1045,855,1,3315,1.0012033694344165
IMT Ins Co Mut,1988,10,1997,14257,10,831,831,0,1900,1045,855,1,3315,1.0
IMT Ins Co Mut,1989,1,1989,14257,1,1260,276,184,2351,1141,1210,1,3315,0.21904761904761905
IMT Ins Co Mut,1989,2,1990,14257,2,936,561,17,2351,1141,1210,1,3315,0.5993589743589743
IMT Ins Co Mut,1989,3,1991,14257,3,754,679,32,2351,1141,1210,1,3315,0.9005305039787799
IMT Ins Co Mut,1989,4,1992,14257,4,734,664,49,2351,1141,1210,1,3315,0.9046321525885559
IMT Ins Co Mut,1989,5,1993,14257,5,733,686,49,2351,1141,1210,1,3315,0.9358799454297408
IMT Ins Co Mut,1989,6,1994,14257,6,697,685,10,2351,1141,1210,1,3315,0.9827833572453372
IMT Ins Co Mut,1989,7,1995,14257,7,693,686,3,2351,1141,1210,1,3315,0.98989898989899
IMT Ins Co Mut,1989,8,1996,14257,8,690,696,0,2351,1141,1210,1,3315,1.008695652173913
IMT Ins Co Mut,1989,9,1997,14257,9,689,685,0,2351,1141,1210,1,3315,0.9941944847605225
IMT Ins Co Mut,1989,10,1998,14257,10,689,690,0,2351,1141,1210,1,3315,1.0014513788098693
IMT Ins Co Mut,1990,1,1990,14257,1,1114,371,35,2512,1435,1077,1,3315,0.33303411131059246
IMT Ins Co Mut,1990,2,1991,14257,2,1256,1067,47,2512,1435,1077,1,3315,0.8495222929936306
IMT Ins Co Mut,1990,3,1992,14257,3,1285,1235,53,2512,1435,1077,1,3315,0.9610894941634242
IMT Ins Co Mut,1990,4,1993,14257,4,1344,1319,39,2512,1435,1077,1,3315,0.9813988095238095
IMT Ins Co Mut,1990,5,1994,14257,5,1297,1303,25,2512,1435,1077,1,3315,1.0046260601387818
IMT Ins Co Mut,1990,6,1995,14257,6,1358,1319,15,2512,1435,1077,1,3315,0.9712812960235641
IMT Ins Co Mut,1990,7,1996,14257,7,1353,1349,0,2512,1435,1077,1,3315,0.9970436067997044
IMT Ins Co Mut,1990,8,1997,14257,8,1366,1365,0,2512,1435,1077,1,3315,0.9992679355783309
IMT Ins Co Mut,1990,9,1998,14257,9,1367,1367,0,2512,1435,1077,1,3315,1.0
IMT Ins Co Mut,1990,10,1999,14257,10,1367,1370,0,2512,1435,1077,1,3315,1.0021945866861741
IMT Ins Co Mut,1991,1,1991,14257,1,955,553,90,2679,1443,1236,1,3315,0.5790575916230366
IMT Ins Co Mut,1991,2,1992,14257,2,1388,1049,127,2679,1443,1236,1,3315,0.7557636887608069
IMT Ins Co Mut,1991,3,1993,14257,3,1420,1279,93,2679,1443,1236,1,3315,0.9007042253521127
IMT Ins Co Mut,1991,4,1994,14257,4,1341,1275,23,2679,1443,1236,1,3315,0.9507829977628636
IMT Ins Co Mut,1991,5,1995,14257,5,1313,1294,38,2679,1443,1236,1,3315,0.9855293221629855
IMT Ins Co Mut,1991,6,1996,14257,6,1282,1285,8,2679,1443,1236,1,3315,1.002340093603744
IMT Ins Co Mut,1991,7,1997,14257,7,1276,1286,0,2679,1443,1236,1,3315,1.0078369905956113
IMT Ins Co Mut,1991,8,1998,14257,8,1282,1282,0,2679,1443,1236,1,3315,1.0
IMT Ins Co Mut,1991,9,1999,14257,9,1282,1282,0,2679,1443,1236,1,3315,1.0
IMT Ins Co Mut,1991,10,2000,14257,10,1282,1282,0,2679,1443,1236,1,3315,1.0
IMT Ins Co Mut,1992,1,1992,14257,1,712,386,100,2720,1503,1217,1,3315,0.5421348314606742
IMT Ins Co Mut,1992,2,1993,14257,2,1051,673,181,2720,1503,1217,1,3315,0.6403425309229306
IMT Ins Co Mut,1992,3,1994,14257,3,905,717,38,2720,1503,1217,1,3315,0.7922651933701658
IMT Ins Co Mut,1992,4,1995,14257,4,910,785,28,2720,1503,1217,1,3315,0.8626373626373627
IMT Ins Co Mut,1992,5,1996,14257,5,987,822,13,2720,1503,1217,1,3315,0.8328267477203647
IMT Ins Co Mut,1992,6,1997,14257,6,824,825,0,2720,1503,1217,1,3315,1.0012135922330097
IMT Ins Co Mut,1992,7,1998,14257,7,825,825,0,2720,1503,1217,1,3315,1.0
IMT Ins Co Mut,1992,8,1999,14257,8,825,825,0,2720,1503,1217,1,3315,1.0
IMT Ins Co Mut,1992,9,2000,14257,9,825,825,0,2720,1503,1217,1,3315,1.0
IMT Ins Co Mut,1992,10,2001,14257,10,825,825,0,2720,1503,1217,1,3315,1.0
IMT Ins Co Mut,1993,1,1993,14257,1,874,560,140,3499,1746,1753,1,3315,0.6407322654462243
IMT Ins Co Mut,1993,2,1994,14257,2,1060,954,89,3499,1746,1753,1,3315,0.9
IMT Ins Co Mut,1993,3,1995,14257,3,1207,1084,82,3499,1746,1753,1,3315,0.8980944490472246
IMT Ins Co Mut,1993,4,1996,14257,4,1198,1159,18,3499,1746,1753,1,3315,0.9674457429048414
IMT Ins Co Mut,1993,5,1997,14257,5,1180,1178,1,3499,1746,1753,1,3315,0.9983050847457627
IMT Ins Co Mut,1993,6,1998,14257,6,1179,1179,0,3499,1746,1753,1,3315,1.0
IMT Ins Co Mut,1993,7,1999,14257,7,1174,1179,-5,3499,1746,1753,1,3315,1.004258943781942
IMT Ins Co Mut,1993,8,2000,14257,8,1178,1179,0,3499,1746,1753,1,3315,1.000848896434635
IMT Ins Co Mut,1993,9,2001,14257,9,1179,1179,0,3499,1746,1753,1,3315,1.0
IMT Ins Co Mut,1993,10,2002,14257,10,1179,1179,0,3499,1746,1753,1,3315,1.0
IMT Ins Co Mut,1994,1,1994,14257,1,1532,618,509,4035,1746,2289,1,3315,0.40339425587467365
IMT Ins Co Mut,1994,2,1995,14257,2,1613,1167,231,4035,1746,2289,1,3315,0.7234965902045877
IMT Ins Co Mut,1994,3,1996,14257,3,1639,1412,81,4035,1746,2289,1,3315,0.8615009151921904
IMT Ins Co Mut,1994,4,1997,14257,4,1603,1500,12,4035,1746,2289,1,3315,0.9357454772301934
IMT Ins Co Mut,1994,5,1998,14257,5,1656,1571,35,4035,1746,2289,1,3315,0.9486714975845411
IMT Ins Co Mut,1994,6,1999,14257,6,1626,1613,1,4035,1746,2289,1,3315,0.9920049200492005
IMT Ins Co Mut,1994,7,2000,14257,7,1625,1613,0,4035,1746,2289,1,3315,0.9926153846153846
IMT Ins Co Mut,1994,8,2001,14257,8,1627,1615,0,4035,1746,2289,1,3315,0.9926244622003688
IMT Ins Co Mut,1994,9,2002,14257,9,1619,1617,0,4035,1746,2289,1,3315,0.9987646695491044
IMT Ins Co Mut,1994,10,2003,14257,10,1619,1617,0,4035,1746,2289,1,3315,0.9987646695491044
IMT Ins Co Mut,1995,1,1995,14257,1,1466,722,590,4133,1081,3053,1,3315,0.4924965893587995
IMT Ins Co Mut,1995,2,1996,14257,2,1341,1079,148,4133,1081,3053,1,3315,0.8046234153616704
IMT Ins Co Mut,1995,3,1997,14257,3,1527,1239,162,4133,1081,3053,1,3315,0.8113948919449901
IMT Ins Co Mut,1995,4,1998,14257,4,1490,1333,61,4133,1081,3053,1,3315,0.8946308724832215
IMT Ins Co Mut,1995,5,1999,14257,5,1480,1387,-17,4133,1081,3053,1,3315,0.9371621621621622
IMT Ins Co Mut,1995,6,2000,14257,6,1501,1401,1,4133,1081,3053,1,3315,0.9333777481678881
IMT Ins Co Mut,1995,7,2001,14257,7,1506,1411,0,4133,1081,3053,1,3315,0.9369189907038512
IMT Ins Co Mut,1995,8,2002,14257,8,1509,1420,0,4133,1081,3053,1,3315,0.9410205434062293
IMT Ins Co Mut,1995,9,2003,14257,9,1474,1399,0,4133,1081,3053,1,3315,0.9491180461329715
IMT Ins Co Mut,1995,10,2004,14257,10,1477,1402,0,4133,1081,3053,1,3315,0.949221394719025
IMT Ins Co Mut,1996,1,1996,14257,1,2225,749,774,3930,405,3525,1,3315,0.33662921348314606
IMT Ins Co Mut,1996,2,1997,14257,2,2204,1412,374,3930,405,3525,1,3315,0.6406533575317604
IMT Ins Co Mut,1996,3,1998,14257,3,2088,1688,195,3930,405,3525,1,3315,0.8084291187739464
IMT Ins Co Mut,1996,4,1999,14257,4,2089,1895,12,3930,405,3525,1,3315,0.9071325993298229
IMT Ins Co Mut,1996,5,2000,14257,5,2038,1980,2,3930,405,3525,1,3315,0.971540726202159
IMT Ins Co Mut,1996,6,2001,14257,6,1932,2009,0,3930,405,3525,1,3315,1.039855072463768
IMT Ins Co Mut,1996,7,2002,14257,7,1938,1976,0,3930,405,3525,1,3315,1.0196078431372548
IMT Ins Co Mut,1996,8,2003,14257,8,1938,1992,0,3930,405,3525,1,3315,1.0278637770897834
IMT Ins Co Mut,1996,9,2004,14257,9,2013,2009,0,3930,405,3525,1,3315,0.998012916045703
IMT Ins Co Mut,1996,10,2005,14257,10,2004,2013,0,3930,405,3525,1,3315,1.0044910179640718
IMT Ins Co Mut,1997,1,1997,14257,1,2565,719,1024,4562,375,4188,1,3315,0.2803118908382066
IMT Ins Co Mut,1997,2,1998,14257,2,2352,1366,463,4562,375,4188,1,3315,0.58078231292517
IMT Ins Co Mut,1997,3,1999,14257,3,2303,1706,321,4562,375,4188,1,3315,0.7407729049066435
IMT Ins Co Mut,1997,4,2000,14257,4,1956,1851,-20,4562,375,4188,1,3315,0.946319018404908
IMT Ins Co Mut,1997,5,2001,14257,5,1979,1887,1,4562,375,4188,1,3315,0.953511874684184
IMT Ins Co Mut,1997,6,2002,14257,6,1974,1911,0,4562,375,4188,1,3315,0.9680851063829787
IMT Ins Co Mut,1997,7,2003,14257,7,1979,1962,0,4562,375,4188,1,3315,0.9914098029307731
IMT Ins Co Mut,1997,8,2004,14257,8,1980,1959,0,4562,375,4188,1,3315,0.9893939393939394
IMT Ins Co Mut,1997,9,2005,14257,9,1961,1959,0,4562,375,4188,1,3315,0.9989801121876594
IMT Ins Co Mut,1997,10,2006,14257,10,2007,2004,0,4562,375,4188,1,3315,0.9985052316890882
Distributors Ins Co,1988,1,1988,14320,1,1003,377,0,1143,0,1143,1,2622,0.37587238285144564
Distributors Ins Co,1988,2,1989,14320,2,1168,622,0,1143,0,1143,1,2622,0.5325342465753424
Distributors Ins Co,1988,3,1990,14320,3,1182,821,0,1143,0,1143,1,2622,0.694585448392555
Distributors Ins Co,1988,4,1991,14320,4,1181,1028,0,1143,0,1143,1,2622,0.8704487722269263
Distributors Ins Co,1988,5,1992,14320,5,1209,1056,127,1143,0,1143,1,2622,0.8734491315136477
Distributors Ins Co,1988,6,1993,14320,6,1181,1058,123,1143,0,1143,1,2622,0.8958509737510584
Distributors Ins Co,1988,7,1994,14320,7,1167,1061,100,1143,0,1143,1,2622,0.9091688089117395
Distributors Ins Co,1988,8,1995,14320,8,1125,1063,55,1143,0,1143,1,2622,0.9448888888888889
Distributors Ins Co,1988,9,1996,14320,9,1131,1064,60,1143,0,1143,1,2622,0.9407603890362511
Distributors Ins Co,1988,10,1997,14320,10,1109,1068,28,1143,0,1143,1,2622,0.9630297565374211
Distributors Ins Co,1989,1,1989,14320,1,1011,316,0,1189,0,1189,1,2622,0.3125618199802176
Distributors Ins Co,1989,2,1990,14320,2,1382,851,0,1189,0,1189,1,2622,0.6157742402315485
Distributors Ins Co,1989,3,1991,14320,3,1380,1075,0,1189,0,1189,1,2622,0.7789855072463768
Distributors Ins Co,1989,4,1992,14320,4,1470,1165,150,1189,0,1189,1,2622,0.7925170068027211
Distributors Ins Co,1989,5,1993,14320,5,1407,1224,70,1189,0,1189,1,2622,0.8699360341151386
Distributors Ins Co,1989,6,1994,14320,6,1483,1333,100,1189,0,1189,1,2622,0.8988536749831423
Distributors Ins Co,1989,7,1995,14320,7,1495,1372,55,1189,0,1189,1,2622,0.9177257525083612
Distributors Ins Co,1989,8,1996,14320,8,1499,1376,60,1189,0,1189,1,2622,0.9179452968645764
Distributors Ins Co,1989,9,1997,14320,9,1500,1383,48,1189,0,1189,1,2622,0.922
Distributors Ins Co,1989,10,1998,14320,10,1507,1389,55,1189,0,1189,1,2622,0.9216987392169874
Distributors Ins Co,1990,1,1990,14320,1,1249,426,0,1261,0,1261,1,2622,0.3410728582866293
Distributors Ins Co,1990,2,1991,14320,2,1400,1053,0,1261,0,1261,1,2622,0.7521428571428571
Distributors Ins Co,1990,3,1992,14320,3,1677,1330,57,1261,0,1261,1,2622,0.793082886106142
Distributors Ins Co,1990,4,1993,14320,4,1623,1449,85,1261,0,1261,1,2622,0.8927911275415896
Distributors Ins Co,1990,5,1994,14320,5,1559,1451,100,1261,0,1261,1,2622,0.930724823604875
Distributors Ins Co,1990,6,1995,14320,6,1574,1460,105,1261,0,1261,1,2622,0.9275730622617535
Distributors Ins Co,1990,7,1996,14320,7,1580,1465,110,1261,0,1261,1,2622,0.9272151898734177
Distributors Ins Co,1990,8,1997,14320,8,1521,1467,52,1261,0,1261,1,2622,0.9644970414201184
Distributors Ins Co,1990,9,1998,14320,9,1528,1468,58,1261,0,1261,1,2622,0.9607329842931938
Distributors Ins Co,1990,10,1999,14320,10,1485,1468,15,1261,0,1261,1,2622,0.9885521885521885
Distributors Ins Co,1991,1,1991,14320,1,1000,392,0,1439,0,1439,1,2622,0.392
Distributors Ins Co,1991,2,1992,14320,2,1468,860,149,1439,0,1439,1,2622,0.5858310626702997
Distributors Ins Co,1991,3,1993,14320,3,1179,995,92,1439,0,1439,1,2622,0.8439355385920272
Distributors Ins Co,1991,4,1994,14320,4,1193,1054,100,1439,0,1439,1,2622,0.8834870075440067
Distributors Ins Co,1991,5,1995,14320,5,1200,1073,105,1439,0,1439,1,2622,0.8941666666666667
Distributors Ins Co,1991,6,1996,14320,6,1202,1086,110,1439,0,1439,1,2622,0.9034941763727121
Distributors Ins Co,1991,7,1997,14320,7,1188,1089,99,1439,0,1439,1,2622,0.9166666666666666
Distributors Ins Co,1991,8,1998,14320,8,1147,1089,58,1439,0,1439,1,2622,0.949433304272014
Distributors Ins Co,1991,9,1999,14320,9,1103,1088,15,1439,0,1439,1,2622,0.986400725294651
Distributors Ins Co,1991,10,2000,14320,10,1109,1088,21,1439,0,1439,1,2622,0.9810640216411182
Distributors Ins Co,1992,1,1992,14320,1,865,390,1,1658,0,1658,1,2622,0.4508670520231214
Distributors Ins Co,1992,2,1993,14320,2,1343,881,136,1658,0,1658,1,2622,0.655994043186895
Distributors Ins Co,1992,3,1994,14320,3,1328,1036,126,1658,0,1658,1,2622,0.7801204819277109
Distributors Ins Co,1992,4,1995,14320,4,1269,1070,105,1658,0,1658,1,2622,0.843183609141056
Distributors Ins Co,1992,5,1996,14320,5,1331,1134,160,1658,0,1658,1,2622,0.8519909842223892
